INN,STATUS,DATE
4253010416,"активное","19.10.2012"
4253010470,"ликвидированное","12.2016"
4253010550,"ликвидированное","12.2016"
4253010670,"ликвидированное","11.2016"
4253010864,"ликвидированное","02.2020"
4253010871,"активное","08.11.2012"
4253011297,"активное","30.11.2012"
4253012903,"ликвидированное","01.2017"
4253014393,"активное","29.04.2013"
4253014604,"активное","07.05.2013"
4253014668,"ликвидированное","06.2019"
4253015799,"активное","10.07.2013"
4253016834,"активное","05.09.2013"
4253017203,"ликвидированное","05.2015"
4253017436,"ликвидированное","12.2019"
4253017468,"активное","09.10.2013"
4253018253,"активное","20.11.2013"
4253022002,"ликвидированное","04.2015"
4253022034,"ликвидированное","09.2017"
4253023493,"ликвидированное","10.2018"
4253024088,"ликвидированное","03.2018"
4253024507,"активное","03.10.2014"
4253025821,"ликвидированное","10.2018"
4253027716,"ликвидированное","11.2017"
4253028029,"активное","09.04.2015"
4253029054,"активное","29.05.2015"
4253029061,"ликвидированное","08.2019"
4253029583,"активное","30.06.2015"
4253029657,"активное","01.07.2015"
4253029872,"ликвидированное","02.2019"
4253030275,"активное","14.08.2015"
4253030420,"активное","24.08.2015"
4253030476,"ликвидированное","01.2018"
4253031085,"ликвидированное","01.2017"
4253031328,"ликвидированное","12.2019"
4253032113,"активное","29.12.2015"
4253033484,"ликвидированное","02.2019"
4253034110,"ликвидированное","10.2019"
4253035160,"активное","19.08.2016"
4253038524,"активное","24.05.2017"
4253038612,"активное","05.06.2017"
4253038845,"активное","26.06.2017"
4253038891,"активное","28.06.2017"
4253038972,"активное","04.07.2017"
4253039119,"активное","14.07.2017"
4253039221,"активное","25.07.2017"
4253040121,"активное","09.10.2017"
4253040516,"активное","24.11.2017"
4253040562,"в стадии ликвидации","11.2017"
4253040876,"ликвидированное","09.2019"
4253040883,"активное","29.12.2017"
4253041397,"активное","28.02.2018"
4253041830,"активное","17.04.2018"
4253043115,"активное","17.09.2018"
4253043891,"активное","28.11.2018"
4303006344,"активное","20.10.2014"
4308003925,"активное","29.06.2009"
4309005805,"ликвидированное","05.2019"
4310003295,"активное","07.10.2002"
4312006326,"активное","17.07.2002"
4312138097,"активное","16.04.2008"
4312140579,"активное","06.04.2009"
4312146813,"ликвидированное","01.2020"
4312147486,"активное","18.03.2013"
4312147944,"ликвидированное","06.2019"
4312152430,"активное","15.06.2016"
4312154684,"активное","27.08.2018"
4313008750,"активное","13.08.2009"
4313008767,"активное","25.08.2009"
4313010773,"активное","23.11.2016"
4317006552,"активное","29.09.2010"
4324007155,"активное","18.02.2010"
4324008286,"ликвидированное","01.2019"
4326003879,"активное","23.01.2017"
4326004551,"активное","07.09.2018"
4328002479,"активное","19.12.2005"
4329008441,"активное","20.08.2003"
4329015079,"ликвидированное","12.2016"
4329018062,"активное","09.10.2015"
4330006520,"ликвидированное","02.2019"
4330007650,"активное","09.11.2012"
4330007876,"активное","03.07.2013"
4334005301,"активное","13.11.2002"
4336003483,"ликвидированное","12.2016"
4338004362,"активное","02.09.2002"
4338007772,"ликвидированное","06.2019"
4338009723,"активное","22.05.2018"
4339005986,"активное","01.07.2004"
4341014441,"активное","02.08.2002"
4345024592,"ликвидированное","11.2018"
4345025733,"активное","07.10.2002"
4345068039,"активное","22.10.2003"
4345068600,error,error
4345077650,"ликвидированное","12.2016"
4345103371,"активное","28.04.2005"
4345106936,"ликвидированное","03.2019"
4345106982,"ликвидированное","03.2014"
4345116476,"активное","31.10.2005"
4345120391,"активное","08.12.2005"
4345120970,"активное","14.12.2005"
4345129669,"активное","17.03.2006"
4345134605,"активное","03.05.2006"
4345139160,"активное","15.06.2006"
4345140574,"ликвидированное","12.2017"
4345146329,"активное","30.08.2006"
4345147178,"активное","11.09.2006"
4345150149,"ликвидированное","12.2016"
4345152467,"ликвидированное","11.2015"
4345164938,"активное","05.02.2007"
4345198655,"ликвидированное","12.2019"
4345199345,"активное","08.08.2007"
4345203915,"ликвидированное","12.2017"
4345206560,"активное","25.09.2007"
4345206585,"активное","25.09.2007"
4345217298,"активное","21.12.2007"
4345218830,"ликвидированное","08.2019"
4345223622,"ликвидированное","12.2014"
4345228420,"в стадии ликвидации","04.2008"
4345230838,"ликвидированное","12.2016"
4345231101,"активное","04.05.2008"
4345234504,"ликвидированное","07.2017"
4345242079,"активное","08.10.2008"
4345243139,"активное","20.10.2008"
4345243555,"ликвидированное","07.2015"
4345244904,"активное","19.11.2008"
4345245513,"ликвидированное","02.2019"
4345245802,"ликвидированное","07.2017"
4345246732,"активное","10.12.2008"
4345248730,"ликвидированное","08.2014"
4345249437,"активное","23.01.2009"
4345249853,"ликвидированное","10.2018"
4345252006,"ликвидированное","06.2019"
4345257124,"ликвидированное","11.2017"
4345258199,"ликвидированное","02.2019"
4345258223,"ликвидированное","09.2019"
4345258664,"активное","23.06.2009"
4345259890,"активное","17.07.2009"
4345260261,"активное","23.07.2009"
4345260631,"ликвидированное","07.2019"
4345262325,"активное","31.08.2009"
4345262854,"активное","07.09.2009"
4345263625,"ликвидированное","06.2019"
4345265904,"ликвидированное","01.2020"
4345268060,"ликвидированное","07.2017"
4345268486,"ликвидированное","01.2017"
4345272330,"активное","03.02.2010"
4345276134,"активное","29.03.2010"
4345276448,"ликвидированное","11.2016"
4345276494,"активное","01.04.2010"
4345279865,"активное","20.05.2010"
4345280300,"ликвидированное","12.2018"
4345280405,"ликвидированное","07.2017"
4345281208,"активное","11.06.2010"
4345281261,"ликвидированное","07.2018"
4345281631,"активное","21.06.2010"
4345281670,"активное","22.06.2010"
4345283727,"активное","28.07.2010"
4345286245,"ликвидированное","08.2019"
4345286911,"активное","28.09.2010"
4345286968,"ликвидированное","01.2019"
4345289221,"активное","03.11.2010"
4345290795,"активное","24.11.2010"
4345291421,"активное","01.12.2010"
4345291541,"активное","02.12.2010"
4345291911,"ликвидированное","05.2013"
